CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
03/18/2016,17:45,QUEENS,11358,40.75894,-73.78774,"(40.75894, -73.78774)",,,42-35     194 STREET                    ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3427295,4 dr sedan,4 dr sedan,,,
03/18/2016,9:30,QUEENS,11375,40.714554,-73.83147,"(40.714554, -73.83147)",QUEENS BOULEVARD                ,78 CRESCENT,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Failure to Yield Right-of-Way,,,,3427827,4 dr sedan,4 dr sedan,,,
03/18/2016,15:30,BRONX,10456,40.833607,-73.918564,"(40.833607, -73.918564)",,,1188      GRAND CONCOURSE               ,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3412169,Taxi,4 dr sedan,,,
03/18/2016,10:45,QUEENS,11423,40.7769,-73.9413,"(40.7769, -73.9413)",JAMAICA AVENUE                  ,205 STREET,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3422645,4 dr sedan,4 dr sedan,,,
03/18/2016,11:30,,,40.784534,-73.9736,"(40.784534, -73.9736)",,,WEST 83 STREET                          ,0,0,0,0,0,0,0,0,Unspecified,,,,,3409121,Pick-up Truck,,,,
03/18/2016,11:46,,,,,,BROOKLYN QUEENS EXPRESSWAY      ,KOSCIUSKO BRIDGE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3425495,Dump,,,,
03/18/2016,12:15,QUEENS,11432,,,,168 STREET                      ,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,Fell Asleep,Reaction to Uninvolved Vehicle,,,,3422637,4 dr sedan,4 dr sedan,,,
03/18/2016,18:49,,,40.823914,-73.87644,"(40.823914, -73.87644)",Bruckner Expy                   ,,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,3410933,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,16:39,,,40.72158,-73.94167,"(40.72158, -73.94167)",Bqe                             ,,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unsafe Lane Changing,,,,3421669,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,7:00,,,40.7244,-73.9818,"(40.7244, -73.9818)",Staten Island Expy              ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3430407,Tractor Truck Diesel,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,9:00,,,40.88953,-73.86565,"(40.88953, -73.86565)",Bronx River Pkwy                ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3413852,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,13:45,STATEN ISLAND,10309,,,,VETERANS ROAD WEST              ,BLOOMINGDALE ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3430851,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,19:11,QUEENS,11385,,,,60 LANE                         ,68 ROAD,,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,3423225,4 dr sedan,,,,
03/18/2016,9:30,MANHATTAN,10031,,,,AMSTERDAM AVENUE                ,WEST 140 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3410014,4 dr sedan,Sedan,Taxi,,
03/18/2016,12:40,BROOKLYN,11229,,,,BEDFORD AVENUE                  ,AVENUE U,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3414755,4 dr sedan,4 dr sedan,,,
03/18/2016,17:30,BROOKLYN,11222,,,,MILTON STREET                   ,WEST STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3421659,4 dr sedan,,,,
03/18/2016,2:15,MANHATTAN,10038,40.712357,-74.0009,"(40.712357, -74.0009)",,,1         POLICE PLAZA                  ,0,0,0,0,0,0,0,0,View Obstructed/Limited,,,,,3405635,scoot,,,,
03/18/2016,17:48,,,40.826694,-73.90765,"(40.826694, -73.90765)",,,FRANKLIN AVENUE                         ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3411534,Sedan,Sedan,,,
03/18/2016,17:00,,,40.60805,-74.15736,"(40.60805, -74.15736)",,,VICTORY BOULEVARD                       ,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,Unspecified,,,3429954,2 dr sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
03/18/2016,16:45,QUEENS,11416,40.67928,-73.86047,"(40.67928, -73.86047)",LIBERTY AVENUE                  ,78 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3424521,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,10:15,,,,,,PELHAM PARKWAY SOUTH            ,HOLLAND AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3439902,4 dr sedan,4 dr sedan,,,
03/18/2016,20:25,QUEENS,11372,40.75052,-73.893005,"(40.75052, -73.893005)",,,35-66     73 STREET                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3429247,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,19:28,,,40.674,-73.8721,"(40.674, -73.8721)",caldwell avenue                 ,71 street,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3423133,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,7:55,,,40.674053,-73.87211,"(40.674053, -73.87211)",18 Street                       ,7 Avenue,,0,0,0,0,0,0,0,0,Unspecified,,,,,3417930,Station Wagon/Sport Utility Vehicle,,,,
03/18/2016,21:00,QUEENS,11385,,,,CENTRAL AVENUE                  ,73 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3423138,4 dr sedan,,,,
03/18/2016,1:05,QUEENS,11385,40.7244,-73.9818,"(40.7244, -73.9818)",CYPRESS HILLS STREET            ,JACKIE ROBINSON PKWY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3423123,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,23:45,BROOKLYN,11232,,,,24 STREET                       ,5 AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Driver Inexperience,,,,3417934,4 dr sedan,Motorscooter,,,
03/18/2016,16:05,BROOKLYN,11212,40.656998,-73.907486,"(40.656998, -73.907486)",,,951       ROCKAWAY AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3418272,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,8:55,,,40.666862,-73.8045,"(40.666862, -73.8045)",,,NORTH CONDUIT AVENUE                    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3424530,Box Truck,Van,,,
03/18/2016,18:30,MANHATTAN,10019,40.76678,-73.99092,"(40.76678, -73.99092)",,,515       WEST 53 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3408070,4 dr sedan,4 dr sedan,,,
03/18/2016,8:50,QUEENS,11379,40.71864,-73.88844,"(40.71864, -73.88844)",,,61-71     69 PLACE                      ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3423126,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,17:54,,,,,,WASHINGTON AVENUE               ,PARK AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3421045,Station Wagon/Sport Utility Vehicle,Bike,,,
03/18/2016,11:18,BROOKLYN,11234,40.617496,-73.94338,"(40.617496, -73.94338)",,,3131      KINGS HIGHWAY                 ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3415513,Station Wagon/Sport Utility Vehicle,,,,
03/18/2016,13:37,BROOKLYN,11249,40.720074,-73.95985,"(40.720074, -73.95985)",WYTHE AVENUE                    ,NORTH 8 STREET,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3421712,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,17:40,MANHATTAN,10014,,,,WEST HOUSTON STREET             ,VARICK STREET,,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,4022269,Bike,,,,
03/18/2016,15:00,QUEENS,11423,40.7769,-73.9413,"(40.7769, -73.9413)",HILLSIDE AVENUE                 ,FRANCIS LEWIS BOULEVARD,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3422659,Dump,4 dr sedan,,,
03/18/2016,18:56,BRONX,10454,,,,SAINT ANNS AVENUE               ,EAST 144 STREET,,2,0,0,0,1,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4021995,Bike,,,,
03/18/2016,16:00,QUEENS,11691,40.611202,-73.74538,"(40.611202, -73.74538)",BRUNSWICK AVENUE                ,CITY LINE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4022412,Station Wagon/Sport Utility Vehicle,Sedan,,,
03/18/2016,15:30,,,40.749374,-73.86752,"(40.749374, -73.86752)",,,ROOSEVELT AVENUE                        ,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3426870,Bike,4 dr sedan,,,
03/18/2016,8:15,BROOKLYN,11207,,,,MALTA STREET                    ,DE WITT AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3418685,Sedan,,,,
03/18/2016,9:30,BRONX,10468,40.859932,-73.90296,"(40.859932, -73.90296)",,,2351      JEROME AVENUE                 ,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3414169,4 dr sedan,,,,
03/18/2016,15:50,BROOKLYN,11236,40.63408,-73.88926,"(40.63408, -73.88926)",,,9718      SEAVIEW AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3417028,4 dr sedan,Pick-up Truck,,,
03/18/2016,14:00,,,40.750294,-73.99485,"(40.750294, -73.99485)",,,WEST 31 STREET                          ,0,0,0,0,0,0,0,0,Unspecified,,,,,3407186,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,12:00,MANHATTAN,10021,40.770752,-73.95695,"(40.770752, -73.95695)",EAST 75 STREET                  ,2 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3408511,Station Wagon/Sport Utility Vehicle,Box Truck,,,
03/18/2016,14:55,MANHATTAN,10002,40.722164,-73.98729,"(40.722164, -73.98729)",,,188       LUDLOW STREET                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3406108,4 dr sedan,Pick-up Truck,,,
03/18/2016,10:45,MANHATTAN,10018,,,,12 AVENUE                       ,WEST 41 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3406466,4 dr sedan,Sedan,,,
03/18/2016,22:20,MANHATTAN,10035,,,,5 AVENUE                        ,EAST 124 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3409708,Taxi,,,,
03/18/2016,11:45,,,40.70392,-73.82769,"(40.70392, -73.82769)",,,124 STREET                              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3422194,4 dr sedan,4 dr sedan,,,
03/18/2016,12:30,MANHATTAN,10036,,,,11 AVENUE                       ,WEST 42 STREET,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3406476,,,,,
03/18/2016,0:31,BROOKLYN,11220,40.6465774,-74.0052035,"(40.6465774, -74.0052035)",6 AVENUE                        ,45 STREET                       ,                                        ,1,0,1,0,0,0,0,0,,,,,,3417924,OTHER,,,,
03/18/2016,16:40,QUEENS,11435,40.7769,-73.9413,"(40.7769, -73.9413)",SUTPHIN BOULEVARD               ,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passenger Distraction,,,,3422644,Bus,4 dr sedan,,,
03/18/2016,18:51,MANHATTAN,10023,,,,WEST 64 STREET                  ,CENTRAL PARK WEST,,0,0,0,0,0,0,0,0,Unspecified,,,,,3409123,2 dr sedan,4 dr sedan,,,
03/18/2016,12:08,QUEENS,11101,40.743225,-73.93387,"(40.743225, -73.93387)",,,46-33     VANDAM STREET                 ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3425468,Box Truck,,,,
03/18/2016,15:40,,,40.62561,-74.17867,"(40.62561, -74.17867)",Staten Island Expy              ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3430408,4 dr sedan,4 dr sedan,,,
03/18/2016,7:00,QUEENS,11414,40.66662,-73.835464,"(40.66662, -73.835464)",Belt Pkwy                       ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3424383,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,16:20,,,,,,,,31 AVENUE                               ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3428712,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,17:00,,,40.6952,-73.73402,"(40.6952, -73.73402)",226 STREET                      ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3423666,Station Wagon/Sport Utility Vehicle,Sedan,,,
03/18/2016,11:00,MANHATTAN,10035,,,,WEST 117 STREET                 ,5 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3410119,Station Wagon/Sport Utility Vehicle,Box Truck,,,
03/18/2016,9:40,BROOKLYN,11235,40.57828,-73.96467,"(40.57828, -73.96467)",,,3024      BRIGHTON 3 STREET             ,0,0,0,0,0,0,0,0,Unspecified,,,,,3414496,4 dr sedan,,,,
03/18/2016,5:30,BROOKLYN,11205,40.7136,-74.0091,"(40.7136, -74.0091)",WAVERLY AVENUE                  ,DE KALB AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3421046,2 dr sedan,,,,
03/18/2016,17:30,,,,,,,,UTOPIA PARKWAY                          ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3424928,4 dr sedan,4 dr sedan,,,
03/18/2016,16:05,BROOKLYN,11203,,,,CHURCH AVENUE                   ,EAST 43 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3416311,4 dr sedan,4 dr sedan,,,
03/18/2016,8:00,QUEENS,11423,40.7769,-73.9413,"(40.7769, -73.9413)",HILLSIDE AVENUE                 ,195 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3422642,Bus,4 dr sedan,,,
03/18/2016,8:30,MANHATTAN,10001,,,,WEST 33 STREET                  ,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,3407172,Garbage or Refuse,4 dr sedan,,,
03/18/2016,3:15,,,40.740852,-73.91632,"(40.740852, -73.91632)",,,49 STREET                               ,0,0,0,0,0,0,0,0,Tire Failure/Inadequate,Unspecified,,,,3425474,2 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,6:40,BROOKLYN,11239,40.648857,-73.878105,"(40.648857, -73.878105)",,,1540      VAN SICLEN AVENUE             ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3418687,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,16:30,,,40.7136,-74.0091,"(40.7136, -74.0091)",BELT PARKWAY                    ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3417026,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,13:09,,,40.62707,-74.01865,"(40.62707, -74.01865)",,,BAY RIDGE PARKWAY                       ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3416659,4 dr sedan,Van,,,
03/18/2016,20:00,QUEENS,11367,,,,136 STREET                      ,63 AVENUE,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,3426104,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,19:20,BROOKLYN,11215,,,,5 AVENUE                        ,13 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3419736,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,18:15,BROOKLYN,11236,,,,CHURCH AVENUE                   ,REMSEN AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3416307,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,8:10,,,40.72158,-73.94167,"(40.72158, -73.94167)",Bqe                             ,,,3,0,0,0,0,0,3,0,Driverless/Runaway Vehicle,Unspecified,,,,3421268,Station Wagon/Sport Utility Vehicle,,,,
03/18/2016,18:15,,,40.845104,-73.91494,"(40.845104, -73.91494)",CROSS BRONX EXPY                ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3412170,Refrigerated Van,Sedan,,,
03/18/2016,21:20,BROOKLYN,11206,,,,BROADWAY                        ,MIDDLETON STREET,,1,0,0,0,0,0,1,0,Unsafe Speed,Following Too Closely,Unspecified,,,3421274,4 dr sedan,Station Wagon/Sport Utility Vehicle,4 dr sedan,,
03/18/2016,23:25,QUEENS,11385,40.701355,-73.90523,"(40.701355, -73.90523)",,,813       SENECA AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3423135,4 dr sedan,4 dr sedan,,,
03/18/2016,15:05,BROOKLYN,11234,,,,FILLMORE AVENUE                 ,EAST 37 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3415502,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,9:24,BRONX,10460,,,,EAST 173 STREET                 ,VYSE AVENUE,,0,0,0,0,0,0,0,0,Fell Asleep,Driver Inattention/Distraction,,,,3411528,Sedan,4 dr sedan,,,
03/18/2016,12:00,BROOKLYN,11201,40.690845,-73.99652,"(40.690845, -73.99652)",,,117       ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Oversized Vehicle,,,,3420678,4 dr sedan,Tractor Truck Diesel,,,
03/18/2016,17:12,,,40.7769,-73.9413,"(40.7769, -73.9413)",UNION TURNPIKE                  ,AUSTIN STREET,,1,0,0,0,0,0,1,0,Fell Asleep,Unspecified,,,,3422195,4 dr sedan,,,,
03/18/2016,8:20,BRONX,10466,,,,BOSTON ROAD                     ,BAYCHESTER AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3413119,4 dr sedan,4 dr sedan,,,
03/18/2016,10:49,MANHATTAN,10026,40.803547,-73.94733,"(40.803547, -73.94733)",,,78        WEST 119 STREET               ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3520847,Box Truck,Sedan,,,
03/18/2016,19:45,QUEENS,11374,40.724712,-73.869446,"(40.724712, -73.869446)",,,62-87     WOODHAVEN BOULEVARD           ,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3427830,4 dr sedan,4 dr sedan,,,
03/18/2016,0:00,QUEENS,11365,40.7405,-73.78694,"(40.7405, -73.78694)",,,187-08    HORACE HARDING EXPRESSWAY     ,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,3424935,,,,,
03/18/2016,16:45,BROOKLYN,11207,,,,PENNSYLVANIA AVENUE             ,HEGEMAN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3418688,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,9:00,,,40.74664,-73.84817,"(40.74664, -73.84817)",Grand Central Pkwy              ,,,2,0,0,0,0,0,2,0,Unsafe Lane Changing,Unsafe Lane Changing,,,,3427833,Taxi,4 dr sedan,,,
03/18/2016,20:45,,,,,,,WILLIAMSBRIDGE ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3431903,4 dr sedan,4 dr sedan,,,
03/18/2016,17:20,,,,,,HLC TUNNEL                      ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3419227,4 dr sedan,4 dr sedan,,,
03/18/2016,22:30,,,,,,RFK BRIDGE                      ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3428864,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,14:19,BRONX,10462,40.84696,-73.86677,"(40.84696, -73.86677)",,,1887      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3439901,4 dr sedan,Box Truck,,,
03/18/2016,17:52,,,40.734158,-73.866516,"(40.734158, -73.866516)",,,60 AVENUE                               ,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3426871,FDNY,4 dr sedan,,,
03/18/2016,11:00,BRONX,10468,,,,GRAND CONCOURSE                 ,EAST 183 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3412816,4 dr sedan,,,,
03/18/2016,0:20,BROOKLYN,11208,40.674053,-73.87211,"(40.674053, -73.87211)",,,994       BELMONT AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,4022037,4 dr sedan,Station Wagon/Sport Utility Vehicle,4 dr sedan,,
03/18/2016,14:10,BROOKLYN,11218,40.65188,-73.97247,"(40.65188, -73.97247)",,,210       PROSPECT PARK SOUTHWEST       ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3417929,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,9:45,BROOKLYN,11212,,,,LINDEN BLVD                     ,THOMAS BOYLAND STREET ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3418281,4 dr sedan,,,,
03/18/2016,12:55,,,40.674,-73.8721,"(40.674, -73.8721)",JEWEL AVENUE                    ,GRAND CENTRAL PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3427828,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,19:35,MANHATTAN,10011,,,,WEST 19 STREET                  ,9 AVENUE,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,4022108,Taxi,4 dr sedan,,,
03/18/2016,16:25,,,40.725933,-73.90073,"(40.725933, -73.90073)",Long Island Expy                ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3427294,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,4 dr sedan,,
03/18/2016,7:25,,,40.826694,-73.90765,"(40.826694, -73.90765)",,,FRANKLIN AVENUE                         ,0,0,0,0,0,0,0,0,Brakes Defective,,,,,3411535,Sedan,,,,
03/18/2016,0:50,MANHATTAN,10016,,,,WEST 35 STREET                  ,5 AVENUE,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,3407219,Pick-up Truck,Box Truck,,,
03/18/2016,18:25,,,,,,WARWICK STREET                  ,NEW LOTS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3418555,Bus,Station Wagon/Sport Utility Vehicle,,,
